票站編號,票站,18-20歲,21-25歲,26-30歲,31-35歲,36-40歲,41-45歲,46-50歲,51-55歲,56-60歲,61-65歲,66-70歲,71歲或以上,總數,18-20歲所佔比例,21-25歲所佔比例,26-30歲所佔比例,31-35歲所佔比例,36-40歲所佔比例,41-45歲所佔比例,46-50歲所佔比例,51-55歲所佔比例,56-60歲所佔比例,61-65歲所佔比例,66-70歲所佔比例,71歲或以上所佔比例,
R3201,馬鞍山聖若瑟小學,84,224,494,698,291,189,126,244,738,710,577,574,4949,0.01697312588,0.04526166902,0.09981814508,0.1410385937,0.05879975753,0.03818953324,0.02545968883,0.04930288947,0.1491210346,0.1434633259,0.1165892099,0.1159830269,2016立法會選舉
R3202,恒安社區中心,78,161,305,483,266,178,156,260,566,451,302,261,3467,0.02249783675,0.04643784252,0.08797231035,0.1393135275,0.07672339198,0.05134121719,0.04499567349,0.07499278915,0.1632535333,0.1300836458,0.08710700894,0.07528122296,2016立法會選舉
R3301,德信中學,229,372,393,598,861,861,844,765,628,468,442,452,6913,0.0331259945,0.05381165919,0.05684941415,0.0865036887,0.1245479531,0.1245479531,0.1220888182,0.1106610733,0.09084333864,0.06769853898,0.06393750904,0.06538405902,2016立法會選舉
R3401,聖公會馬鞍山主風小學,228,509,443,454,436,445,502,908,940,570,419,532,6386,0.03570310053,0.07970560601,0.06937049796,0.07109301597,0.06827435014,0.06968368306,0.07860945819,0.1421860319,0.1471969934,0.08925775133,0.06561227686,0.08330723458,2016立法會選舉
R3402,基督教香港信義會馬鞍山信義學校,56,113,72,78,86,134,112,149,133,142,123,193,1391,0.04025880661,0.08123652049,0.05176132279,0.05607476636,0.06182602444,0.09633357297,0.08051761323,0.1071171819,0.09561466571,0.1020848311,0.0884255931,0.1387491014,2016立法會選舉
R3501,林大輝中學,139,297,375,679,1089,906,589,542,519,448,388,395,6366,0.02183474709,0.04665409991,0.0589066918,0.1066603833,0.171065033,0.1423185674,0.09252277725,0.08513980522,0.08152686145,0.07037386114,0.06094879045,0.06204838203,2016立法會選舉
R3601,路德會梁鉅鏐小學,196,385,303,308,442,433,480,781,713,434,260,212,4947,0.0396199717,0.07782494441,0.06124924196,0.06225995553,0.08934707904,0.08752779462,0.09702850212,0.1578734587,0.1441277542,0.08772993734,0.05255710532,0.0428542551,2016立法會選舉
R3602,香港浸會大學附屬學校王錦輝中小學,47,74,78,62,102,123,121,145,162,158,86,72,1230,0.03821138211,0.06016260163,0.06341463415,0.05040650407,0.08292682927,0.1,0.09837398374,0.1178861789,0.1317073171,0.1284552846,0.06991869919,0.05853658537,2016立法會選舉
R3701,世界龍岡學校黃耀南小學,257,580,483,412,408,615,742,1028,930,561,419,403,6838,0.03758408891,0.08482012284,0.07063468851,0.06025153554,0.05966656917,0.08993857853,0.1085112606,0.1503363557,0.1360046797,0.08204153261,0.06127522667,0.05893536122,2016立法會選舉
R3801,廣源社區會堂,111,487,767,514,215,213,231,448,798,548,387,464,5183,0.02141616824,0.09396102643,0.1479837932,0.09917036465,0.04148176732,0.04109589041,0.04456878256,0.08643642678,0.1539648852,0.105730272,0.07466718117,0.08952344202,2016立法會選舉
S0101,中華傳道會許大同學校,184,288,274,334,385,508,637,592,546,499,476,854,5577,0.03299264838,0.05164066703,0.04913035682,0.05988882912,0.06903353057,0.09108839878,0.1142191142,0.10615026,0.0979020979,0.08947462794,0.08535054689,0.1531289224,2016立法會選舉
S0201,基督教香港信義會葵盛信義學校,316,686,489,387,339,516,635,759,927,717,690,1356,7817,0.04042471536,0.08775745171,0.06255596776,0.04950748369,0.0433670206,0.06600997825,0.08123320967,0.09709607266,0.1185876935,0.09172316746,0.08826915697,0.1734680824,2016立法會選舉
S0301,仁愛堂彭鴻樟幼稚園,114,218,213,163,284,382,342,320,336,329,336,644,3681,0.03096984515,0.05922303722,0.05786471068,0.04428144526,0.07715294757,0.1037761478,0.09290953545,0.08693289867,0.0912795436,0.08937788644,0.0912795436,0.1749524586,2016立法會選舉
S0401,佛教林炳炎紀念學校(香港佛教聯合會主辦),124,296,350,338,325,295,319,448,616,565,527,915,5118,0.02422821415,0.05783509183,0.06838608832,0.06604142243,0.06350136772,0.05763970301,0.06232903478,0.08753419304,0.1203595154,0.1103946854,0.1029699101,0.1787807737,2016立法會選舉
S0501,中華基督教會全完中學,290,447,285,228,331,486,510,548,514,454,360,387,4840,0.05991735537,0.0923553719,0.05888429752,0.04710743802,0.06838842975,0.1004132231,0.1053719008,0.1132231405,0.1061983471,0.09380165289,0.07438016529,0.07995867769,2016立法會選舉
S0601,中華基督教會全完幼稚園,178,260,170,163,394,519,398,366,308,208,191,273,3428,0.05192532089,0.07584597433,0.0495915986,0.0475495916,0.1149358226,0.1514002334,0.1161026838,0.1067677946,0.08984830805,0.06067677946,0.0557176196,0.07963827305,2016立法會選舉
S0602,聖公會林護紀念中學,83,187,127,85,67,98,162,190,231,160,137,300,1827,0.04542966612,0.1023535851,0.06951286262,0.04652435687,0.03667214012,0.05363984674,0.08866995074,0.1039956212,0.1264367816,0.08757525999,0.07498631637,0.1642036125,2016立法會選舉
S0701,聖公會主愛小學,273,516,415,313,359,495,692,663,613,530,432,1182,6483,0.0421101342,0.07959278112,0.06401357396,0.04828011723,0.05537559772,0.07635354003,0.1067407065,0.1022674688,0.09455498997,0.08175227518,0.06663581675,0.1823229986,2016立法會選舉
S0801,慈幼葉漢小學,152,273,262,218,297,436,569,405,398,338,461,1339,5148,0.02952602953,0.05303030303,0.05089355089,0.04234654235,0.05769230769,0.08469308469,0.1105283605,0.07867132867,0.07731157731,0.06565656566,0.08954933955,0.2601010101,2016立法會選舉
S0901,石籬(一)邨室內活動室,169,326,321,320,364,351,516,455,490,447,593,964,5316,0.03179082017,0.06132430399,0.06038374718,0.06019563582,0.06847253574,0.06602708804,0.09706546275,0.08559066968,0.09217456734,0.08408577878,0.1115500376,0.1813393529,2016立法會選舉
S1001,石籬社區會堂,378,667,479,340,335,427,652,680,683,598,596,901,6736,0.05611638955,0.09902019002,0.07111045131,0.05047505938,0.0497327791,0.06339073634,0.09679334917,0.1009501188,0.1013954869,0.08877672209,0.08847980998,0.1337589074,2016立法會選舉
S1101,香港道教聯合會圓玄學院第一中學,155,337,396,408,407,457,407,495,628,534,372,556,5152,0.03008540373,0.06541149068,0.07686335404,0.07919254658,0.0789984472,0.08870341615,0.0789984472,0.09607919255,0.1218944099,0.1036490683,0.07220496894,0.1079192547,2016立法會選舉
S1201,佛教林金殿紀念小學,205,463,367,275,300,487,509,584,552,455,575,1219,5991,0.03421799366,0.07728259055,0.0612585545,0.04590218661,0.05007511267,0.08128859957,0.0849607745,0.09747955266,0.09213820731,0.07594725421,0.09597729928,0.2034718745,2016立法會選舉
S1301,華景山莊北停車場地下會議室,58,120,97,100,138,126,159,257,318,217,160,134,1884,0.03078556263,0.06369426752,0.05148619958,0.05307855626,0.07324840764,0.06687898089,0.08439490446,0.1364118896,0.1687898089,0.1151804671,0.08492569002,0.07112526539,2016立法會選舉
S1302,迦密愛禮信中學,4,7,7,10,48,77,61,40,31,35,64,216,600,0.006666666667,0.01166666667,0.01166666667,0.01666666667,0.08,0.1283333333,0.1016666667,0.06666666667,0.05166666667,0.05833333333,0.1066666667,0.36,2016立法會選舉
S1303,東華三院高可寧紀念小學,77,191,171,126,144,129,150,218,258,233,234,409,2340,0.03290598291,0.08162393162,0.07307692308,0.05384615385,0.06153846154,0.05512820513,0.0641025641,0.09316239316,0.1102564103,0.09957264957,0.1,0.1747863248,2016立法會選舉
S1401,中華基督教會基真小學,161,335,314,287,431,465,430,509,507,447,367,403,4656,0.0345790378,0.07195017182,0.06743986254,0.06164089347,0.09256872852,0.09987113402,0.09235395189,0.1093213058,0.1088917526,0.09600515464,0.07882302405,0.08655498282,2016立法會選舉
S1501,香港四邑商工總會陳南昌紀念中學,160,219,195,297,425,620,641,589,357,468,697,830,5498,0.02910149145,0.03983266642,0.03546744271,0.05401964351,0.07730083667,0.1127682794,0.1165878501,0.1071298654,0.0649327028,0.0851218625,0.1267733721,0.1509639869,2016立法會選舉
S1601,葵芳社區會堂,138,222,273,319,382,450,521,529,474,337,275,330,4250,0.03247058824,0.05223529412,0.06423529412,0.07505882353,0.08988235294,0.1058823529,0.1225882353,0.1244705882,0.1115294118,0.07929411765,0.06470588235,0.07764705882,2016立法會選舉
S1701,荔景社區會堂,117,274,280,263,293,306,267,349,413,414,536,767,4279,0.02734283711,0.06403365272,0.0654358495,0.06146295864,0.06847394251,0.07151203552,0.06239775649,0.08156111241,0.09651787801,0.09675157747,0.1252629119,0.1792474877,2016立法會選舉
S1801,葵盛社區會堂,170,373,395,314,385,498,364,424,520,533,641,1146,5763,0.02949852507,0.06472323443,0.06854069061,0.05448551102,0.06680548326,0.08641332639,0.0631615478,0.07357279195,0.09023078258,0.09248655214,0.1112267916,0.1988547631,2016立法會選舉
S1901,地利亞(閩僑)英文小學,100,242,612,494,195,135,125,362,745,533,319,434,4296,0.02327746741,0.05633147114,0.1424581006,0.114990689,0.04539106145,0.03142458101,0.02909683426,0.08426443203,0.1734171322,0.1240689013,0.07425512104,0.1010242086,2016立法會選舉
S1902,中華基督教會燕京書院,115,399,433,423,340,606,713,765,679,461,342,477,5753,0.01998957066,0.06935511907,0.07526507909,0.07352685555,0.05909960021,0.1053363463,0.1239353381,0.1329741005,0.1180253781,0.08013210499,0.05944724492,0.08291326265,2016立法會選舉
S2001,聖公會青衣邨何澤芸小學,160,297,262,274,392,572,711,819,787,513,387,478,5652,0.02830856334,0.0525477707,0.04635527247,0.04847841472,0.06935598018,0.1012031139,0.1257961783,0.1449044586,0.1392427459,0.09076433121,0.06847133758,0.08457183298,2016立法會選舉
S2101,荃灣商會學校,120,362,664,828,478,359,360,491,725,653,485,484,6009,0.01997004493,0.06024296888,0.1105009153,0.13779331,0.07954734565,0.05974371776,0.0599101348,0.08171076718,0.1206523548,0.1086703278,0.08071226494,0.08054584789,2016立法會選舉
S2201,東華三院吳祥川紀念中學,44,88,91,97,178,212,199,205,156,89,65,95,1519,0.02896642528,0.05793285056,0.0599078341,0.06385780118,0.1171823568,0.1395655036,0.1310072416,0.1349572087,0.1026991442,0.05859117841,0.04279131007,0.06254114549,2016立法會選舉
S2202,保良局世德小學,239,416,292,533,616,760,1022,1070,580,363,279,424,6594,0.03624507128,0.06308765544,0.04428268123,0.08083105854,0.09341825902,0.1152562936,0.1549893843,0.1622687291,0.08795875038,0.0550500455,0.04231119199,0.06430087959,2016立法會選舉
S2301,長青社區中心,68,178,159,160,154,131,111,141,198,245,304,467,2316,0.02936096718,0.0768566494,0.06865284974,0.06908462867,0.06649395509,0.05656303972,0.04792746114,0.06088082902,0.08549222798,0.1057858377,0.1312607945,0.2016407599,2016立法會選舉
S2302,美景花園自修室,95,187,209,256,244,276,286,338,346,309,344,486,3376,0.02813981043,0.05539099526,0.06190758294,0.07582938389,0.07227488152,0.0817535545,0.08471563981,0.1001184834,0.1024881517,0.09152843602,0.1018957346,0.143957346,2016立法會選舉
S2401,青衣商會小學,70,169,181,189,198,205,142,212,448,429,573,456,3272,0.02139364303,0.05165036675,0.05531784841,0.05776283619,0.06051344743,0.06265281174,0.04339853301,0.06479217604,0.1369193154,0.1311124694,0.1751222494,0.1393643032,2016立法會選舉
S2402,青衣商會幼稚園,7,9,7,13,127,145,178,322,677,518,253,451,2707,0.002585888437,0.003324713705,0.002585888437,0.004802364241,0.04691540451,0.05356483192,0.06575544884,0.1189508681,0.2500923532,0.1913557444,0.09346139638,0.1666050979,2016立法會選舉
S2501,樂善堂梁植偉紀念中學,81,163,268,390,245,186,273,370,515,496,484,700,4171,0.0194198034,0.03907935747,0.0642531767,0.09350275713,0.05873891153,0.04459362263,0.06545192999,0.08870774395,0.1234715895,0.118916327,0.1160393191,0.1678254615,2016立法會選舉
S2601,藍澄會,28,54,74,177,213,188,117,122,86,69,38,31,1197,0.02339181287,0.04511278195,0.06182121972,0.1478696742,0.1779448622,0.157059315,0.0977443609,0.1019214703,0.07184628237,0.05764411028,0.03174603175,0.02589807853,2016立法會選舉
S2602,聖公會青衣主恩小學,263,480,285,134,107,237,306,486,453,363,242,271,3627,0.07251171767,0.1323407775,0.07857733664,0.03694513372,0.02950096498,0.06534325889,0.08436724566,0.1339950372,0.1248966088,0.100082713,0.06672180866,0.0747173973,2016立法會選舉
S2701,長亨社區會堂,148,399,604,406,325,383,396,545,832,723,602,691,6054,0.02444664685,0.06590683845,0.09976874794,0.06706309878,0.05368351503,0.06326395771,0.06541129832,0.09002312521,0.1374297985,0.1194251734,0.09943838784,0.114139412,2016立法會選舉
S2801,長發社區中心,201,341,431,307,149,158,242,632,743,393,284,366,4247,0.04732752531,0.0802919708,0.1014834,0.07228631976,0.03508358842,0.03720273134,0.05698139863,0.1488109254,0.1749470214,0.0925359077,0.06687073228,0.08617847893,2016立法會選舉
S2901,中華傳道會呂明才小學,101,284,596,661,225,233,210,372,853,678,504,508,5225,0.01933014354,0.05435406699,0.1140669856,0.126507177,0.04306220096,0.04459330144,0.04019138756,0.07119617225,0.1632535885,0.1297607656,0.09645933014,0.09722488038,2016立法會選舉
T0101,中華基督教會大澳小學,20,26,24,31,35,46,59,80,101,119,119,259,919,0.02176278564,0.02829162133,0.02611534276,0.03373231774,0.03808487486,0.05005440696,0.06420021763,0.08705114255,0.1099020675,0.1294885745,0.1294885745,0.281828074,2016立法會選舉
T0102,沙螺灣鄉公所,0,0,0,0,3,0,3,1,1,1,1,10,20,0,0,0,0,0.15,0,0.15,0.05,0.05,0.05,0.05,0.5,2016立法會選舉
T0103,大澳䃟頭村村公所,0,1,0,0,1,0,4,0,2,4,2,4,18,0,0.05555555556,0,0,0.05555555556,0,0.2222222222,0,0.1111111111,0.2222222222,0.1111111111,0.2222222222,2016立法會選舉
T0104,醫療輔助隊東涌訓練中心,12,16,15,28,41,50,50,58,42,34,26,35,407,0.02948402948,0.03931203931,0.03685503686,0.0687960688,0.1007371007,0.1228501229,0.1228501229,0.1425061425,0.1031941032,0.08353808354,0.06388206388,0.085995086,2016立法會選舉
T0105,牛牯塱三鄉合作社,0,0,1,0,0,2,3,2,5,2,2,13,30,0,0,0.03333333333,0,0,0.06666666667,0.1,0.06666666667,0.1666666667,0.06666666667,0.06666666667,0.4333333333,2016立法會選舉
T0106,寶蓮禪寺大澳廳,0,0,0,0,0,0,2,1,2,1,3,5,14,0,0,0,0,0,0,0.1428571429,0.07142857143,0.1428571429,0.07142857143,0.2142857143,0.3571428571,2016立法會選舉
T0107,梅窩體育館,38,56,71,83,98,112,176,221,201,145,97,194,1492,0.0254691689,0.03753351206,0.04758713137,0.05563002681,0.06568364611,0.07506702413,0.1179624665,0.1481233244,0.1347184987,0.0971849866,0.06501340483,0.1300268097,2016立法會選舉
T0108,塘福鄉公所,2,8,7,13,15,21,30,41,24,20,10,21,212,0.009433962264,0.03773584906,0.03301886792,0.06132075472,0.07075471698,0.09905660377,0.141509434,0.1933962264,0.1132075472,0.09433962264,0.04716981132,0.09905660377,2016立法會選舉
T0109,杯澳公立學校,14,22,11,23,26,39,59,93,69,49,38,51,494,0.02834008097,0.04453441296,0.02226720648,0.04655870445,0.05263157895,0.07894736842,0.1194331984,0.1882591093,0.1396761134,0.0991902834,0.07692307692,0.1032388664,2016立法會選舉
T0201,東涌天主教學校,336,420,291,201,325,450,516,621,555,383,279,271,4648,0.07228915663,0.09036144578,0.06260757315,0.0432444062,0.06992254733,0.09681583477,0.1110154905,0.133605852,0.1194061962,0.0824010327,0.06002581756,0.05830464716,2016立法會選舉
T0301,香港教育工作者聯會黃楚標學校,453,802,553,296,190,253,453,615,784,539,363,328,5629,0.08047610588,0.1424764612,0.09824125067,0.05258482857,0.03375377509,0.04494581631,0.08047610588,0.1092556404,0.1392787351,0.0957541304,0.06448747557,0.0582696749,2016立法會選舉
T0401,東涌社區會堂,101,164,234,329,469,551,518,564,597,556,445,340,4868,0.02074774035,0.03368940016,0.04806902219,0.0675842235,0.09634346754,0.1131881676,0.106409203,0.1158586689,0.1226376335,0.1142152835,0.09141331142,0.06984387839,2016立法會選舉
T0501,香港教育工作者聯會黃楚標中學,225,451,354,317,309,542,652,808,748,615,458,527,6006,0.03746253746,0.07509157509,0.05894105894,0.05278055278,0.05144855145,0.09024309024,0.1085581086,0.1345321345,0.1245421245,0.1023976024,0.07625707626,0.08774558775,2016立法會選舉
T0601,愉景灣社區會堂,37,57,56,82,139,265,397,431,347,272,219,186,2488,0.01487138264,0.02290996785,0.02250803859,0.03295819936,0.0558681672,0.106511254,0.1595659164,0.1732315113,0.1394694534,0.1093247588,0.08802250804,0.07475884244,2016立法會選舉
T0701,坪洲體育館,52,89,101,98,136,181,198,289,257,240,179,318,2138,0.02432179607,0.04162768943,0.0472404116,0.04583723106,0.06361085126,0.0846585594,0.09260991581,0.1351730589,0.1202057998,0.1122544434,0.08372310571,0.1487371375,2016立法會選舉
T0801,南丫島北段鄉事委員會,18,50,33,52,88,125,164,232,182,111,70,126,1251,0.01438848921,0.03996802558,0.02637889688,0.0415667466,0.07034372502,0.09992006395,0.1310951239,0.1854516387,0.1454836131,0.08872901679,0.05595523581,0.1007194245,2016立法會選舉
T0802,索罟灣普通科門診診所,1,2,3,2,5,9,14,14,15,8,12,21,106,0.009433962264,0.01886792453,0.02830188679,0.01886792453,0.04716981132,0.08490566038,0.1320754717,0.1320754717,0.141509434,0.07547169811,0.1132075472,0.1981132075,2016立法會選舉
T0901,佛教慧因法師紀念中學,58,155,120,114,78,128,172,189,246,195,195,269,1919,0.03022407504,0.08077123502,0.06253256905,0.05940594059,0.04064616988,0.06670140698,0.08963001563,0.09848879625,0.1281917665,0.1016154247,0.1016154247,0.1401771756,2016立法會選舉
T0902,明愛陳震夏郊野學園(聖保祿校舍),27,73,73,65,67,57,101,130,164,107,80,92,1036,0.02606177606,0.07046332046,0.07046332046,0.06274131274,0.06467181467,0.05501930502,0.09749034749,0.1254826255,0.1583011583,0.1032818533,0.07722007722,0.0888030888,2016立法會選舉
T1001,長洲體育館,25,74,63,70,59,67,93,94,152,130,122,190,1139,0.02194907814,0.06496927129,0.05531167691,0.06145741879,0.05179982441,0.05882352941,0.08165057068,0.0825285338,0.1334503951,0.1141352063,0.1071115013,0.1668129939,2016立法會選舉
T1002,國民學校,50,91,93,84,78,75,103,157,211,167,129,222,1460,0.03424657534,0.06232876712,0.06369863014,0.05753424658,0.05342465753,0.05136986301,0.07054794521,0.1075342466,0.1445205479,0.1143835616,0.08835616438,0.1520547945,2016立法會選舉
,,71802,148180,150378,153956,155994,175186,200569,253956,263163,212856,172836,245463,2204339,0.0314812165,0.06414214536,0.06510433803,0.06803736968,0.07106394247,0.07976000464,0.09291782154,0.1163478745,0.1199175406,0.0976416906,0.07902103521,0.1145650209,
,,21009,43880,46378,46950,42870,45753,53074,70876,75370,56727,41586,48565,593038,0.03519667969,0.07054583091,0.07255161043,0.07443988391,0.07062807526,0.0776673401,0.0934611539,0.1261004586,0.128275675,0.09603230459,0.06967222044,0.0854287672,
