票站地址,,
新界元朗天水圍天柏路6號,22.45416,114.006813
新界大埔大埔頭徑2號,22.454281,114.159036
新界大埔大元邨新界婦孺福利會梁省德學校,22.454509,114.1646089
新界大埔富善邨富善社區會堂,22.454625,114.1732644
新界大埔林村放馬莆,22.454942,114.1376874
新界元朗天水圍天瑞邨,22.455146,113.9971129
新界大埔林村谷大窩西支路南華莆村2號,22.455382,114.126099
新界大埔大元邨大元社區會堂,22.455499,114.1662559
新界大埔富善邨孔教學院大成何郭佩珍中學,22.455503,114.1737949
新界元朗天水圍天柏路26號,22.457706,114.006793
新界元朗八鄉粉錦公路橫台山散村100號,22.458276,114.101366
新界元朗天水圍天壇街19號,22.460069,113.994979
新界元朗天水圍第4期第3區,22.460642,114.0042
新界元朗天水圍天瑞邨第1期屋邨小學,22.460642,114.0042
新界元朗天水圍第31區第1期(天頌苑),22.460642,114.0042
新界元朗天水圍第102區第4期(天富苑),22.460642,114.0042
新界元朗天水圍天耀邨第2期,22.460642,114.0042
新界大埔富亨邨,22.460647,114.1690849
新界元朗天水圍天榮路11號,22.461248,114.001325
新界元朗天水圍天華路天晴邨,22.462262,114.003028
新界大埔康樂園市中心徑5號1樓A室,22.462574,114.152209
新界元朗天水圍天瑞路82號,22.462861,113.997073
新界大埔圍頭村52號,22.46368,114.147104
新界大埔九龍坑村62號,22.46368,114.147104
新界元朗天水圍天暉路,22.46543,113.996992
新界大埔汀角路船灣詹屋村38號,22.465821,114.208774
新界元朗天水圍天瑞路86號,22.468128,114.00172
新界元朗流浮山深灣路,22.468773,113.985774
新界大埔泰亨村中心圍9號,22.469348,114.151054
新界元朗天水圍天恒邨,22.470588,113.998949
新界大埔露屏路10號,22.470914,114.19506
新界元朗大生圍錦綉花園紫荊東路,22.472378,114.049067
新界大埔大美督村51號A,22.473662,114.236269
新界大埔塔門,22.47546,114.359399
新界粉嶺雍盛苑雍盛商場2樓,22.4821796,114.1386805
新界粉嶺華明邨,22.482579,114.141673
新界粉嶺粉嶺村651號,22.485222,114.140034
新界粉嶺一鳴路27號,22.486159,114.144622
新界粉嶺一鳴路12號,22.487281,114.142045
新界粉嶺欣盛里2號,22.488254,114.139453
新界粉嶺新運路28號,22.491432,114.142438
新界粉嶺嘉福邨,22.492296,114.134424
新界粉嶺祥華邨,22.492606,114.140036
新界上水清城路8號,22.492798,114.124183
新界粉嶺簡頭村75號,22.494107,114.14515
新界粉嶺維翰路1號,22.494414,114.131187
新界上水金錢村,22.494942,114.124169
新界元朗新田,22.495012,114.069613
新界粉嶺和合石村23號D1,22.496783,114.13847
新界粉嶺崇謙堂村樂東街10號,22.496918,114.146883
新界上水百和路19號,22.496971,114.128401
新界粉嶺聯和墟聯益街9號,22.497846,114.141365
新界上水旭埔苑,22.499643,114.127966
新界粉嶺聯和墟和滿街9號地下,22.499936,114.144743
新界上水智昌路6號,22.500909,114.132618
新界上水彩園邨,22.502638,114.125051
新界上水天平邨天平商場3樓,22.502963,114.13253
新界粉嶺龍躍頭,22.503804,114.149582
新界粉嶺沙頭角公路地段DD83,22.503804,114.149582
新界上水天平邨,22.50462,114.131882
新界上水坑頭村25號,22.504911,114.133723
新界上水馬會道155號,22.504963,114.130692
新界上水蕉徑老圍,22.507472,114.130877
新界上水鳳南路6號,22.508319,114.127028
新界上水古洞村河上鄉路,22.511348,114.105201
新界打鼓嶺坪輋路136號打鼓嶺鄉村中心政府大樓地下,22.524551,114.160656
新界沙頭角烏蛟騰村祠心路103號,22.531577,114.20324
新界沙頭角石涌凹沙頭角公路60號,22.53647,114.211131
新界沙頭角吉澳島吉澳大街51號,22.543648,114.2838909
新界北區打鼓嶺週田村,22.544825,114.169202
新界沙頭角沙頭角墟第4區,22.545956,114.221239
